muchas,gracias,en,2,193,0.010362694300518135
muchas,gracias,igualmente,2,193,0.010362694300518135
muchas,gracias,milka,2,193,0.010362694300518135
muchas,gracias,profesor,2,193,0.010362694300518135
muchas,gracias,profesora,2,193,0.010362694300518135
muchas,gracias,😀,2,193,0.010362694300518135
mucho,si,te,2,2,1.0
mucho,😊,</s>,2,2,1.0
muchísimas,gracias,</s>,2,4,0.5
muy,bien,👌,2,29,0.06896551724137931
muy,bien,👍,2,29,0.06896551724137931
muy,chidos,😁,2,3,0.6666666666666666
muy,tardado,</s>,2,2,1.0
más,dificil,</s>,2,3,0.6666666666666666
mí,me,había,2,7,0.2857142857142857
mí,solo,me,2,2,1.0
nada,de,eso,2,5,0.4
nada,jajaja,</s>,2,2,1.0
nada,pero,en,2,3,0.6666666666666666
nadamás,?,</s>,2,2,1.0
nadamás,hay,que,2,2,1.0
namás,😅,😅,2,2,1.0
namás,🤣,🤣,2,2,1.0
necesitas,?,</s>,2,2,1.0
necesito,el,dinero,2,3,0.6666666666666666
necesito,que,cumplas,2,2,1.0
nel,?,</s>,2,2,1.0
nesecitado,de,ti,2,2,1.0
nesecitaste,de,el,2,2,1.0
ni,pepe,</s>,2,2,1.0
ni,que,decir,2,7,0.2857142857142857
ni,que,hacerle,2,7,0.2857142857142857
nmms,bro,</s>,2,6,0.3333333333333333
nmms,jajaja,</s>,2,2,1.0
nmms,😬,😬,2,2,1.0
no,?,porque,2,44,0.045454545454545456
no,?,🤣,2,44,0.045454545454545456
no,ando,en,2,2,1.0
no,dice,nada,2,5,0.4
no,entiendo,muy,2,8,0.25
no,entiendo,que,2,8,0.25
no,es,lo,2,43,0.046511627906976744
no,es,por,2,43,0.046511627906976744
no,es,que,2,43,0.046511627906976744
no,es,tu,2,43,0.046511627906976744
no,es,un,2,43,0.046511627906976744
no,es,uno,2,43,0.046511627906976744
no,estaré,bro,2,5,0.4
no,está,mal,2,12,0.16666666666666666
no,exis,.,2,2,1.0
no,fue,el,2,5,0.4
no,hay,dinero,2,74,0.02702702702702703
no,hay,nadie,2,74,0.02702702702702703
no,hice,nada,2,2,1.0
no,jejeje,</s>,2,2,1.0
no,le,des,2,27,0.07407407407407407
no,le,entendía,2,27,0.07407407407407407
no,lo,había,2,21,0.09523809523809523
no,lo,tienes,2,21,0.09523809523809523
no,lo,usemos,2,21,0.09523809523809523
no,ma,es,2,35,0.05714285714285714
no,ma,jajajaja,2,35,0.05714285714285714
no,ma,se,2,35,0.05714285714285714
no,mal,recuerdo,2,2,1.0
no,manches,a,2,116,0.017241379310344827
no,manches,apoco,2,116,0.017241379310344827
no,manches,bro,2,116,0.017241379310344827
no,manches,no,2,116,0.017241379310344827
no,manches,yo,2,116,0.017241379310344827
no,manches,😔,2,116,0.017241379310344827
no,manchessss,</s>,2,2,1.0
no,me,.,2,83,0.024096385542168676
no,me,contestó,2,83,0.024096385542168676
no,me,dejaron,2,83,0.024096385542168676
no,me,dejes,2,83,0.024096385542168676
no,me,digas,2,83,0.024096385542168676
no,me,han,2,83,0.024096385542168676
no,me,he,2,83,0.024096385542168676
no,me,la,2,83,0.024096385542168676
no,nos,dió,2,8,0.25
no,podré,asistir,2,2,1.0
no,puedo,de,2,13,0.15384615384615385
no,puedo,hacer,2,13,0.15384615384615385
no,quieres,pagar,2,6,0.3333333333333333
no,quiero,que,2,7,0.2857142857142857
no,recuerdo,</s>,2,3,0.6666666666666666
no,se,.,2,92,0.021739130434782608
no,se,la,2,92,0.021739130434782608
no,se,le,2,92,0.021739130434782608
no,se,que,2,92,0.021739130434782608
no,se,va,2,92,0.021739130434782608
no,se,ve,2,92,0.021739130434782608
no,si,estuvo,2,5,0.4
no,sé,bro,2,41,0.04878048780487805
no,sé,me,2,41,0.04878048780487805
no,te,debo,2,52,0.038461538461538464
no,te,deja,2,52,0.038461538461538464
no,te,dieron,2,52,0.038461538461538464
no,te,gusta,2,52,0.038461538461538464
no,te,vas,2,52,0.038461538461538464
no,te,voy,2,52,0.038461538461538464
no,tengo,clase,2,21,0.09523809523809523
no,tengo,competencia,2,21,0.09523809523809523
no,tengo,la,2,21,0.09523809523809523
no,tiene,nada,2,7,0.2857142857142857
no,vamos,a,2,4,0.5
no,vas,a,2,2,1.0
no,vaz,a,2,2,1.0
no,vez,que,2,2,1.0
no,vuelvo,a,2,2,1.0
no,ya,no,2,6,0.3333333333333333
noche,😊,</s>,2,2,1.0
noche,🤣,🤣,2,2,1.0
noches,padrino,</s>,2,4,0.5
noches,temachtiani,disculpe,2,10,0.2
noooo,cómo,cree,2,2,1.0
nos,ayudará,a,2,2,1.0
nos,dé,más,2,3,0.6666666666666666
nos,vemos,a,2,55,0.03636363636363636
nos,vemos,la,2,55,0.03636363636363636
ntp,ya,será,2,3,0.6666666666666666
nunca,a,nesecitado,2,2,1.0
nunca,la,había,2,2,1.0
número,?,</s>,2,2,1.0
número,de,tarjeta,2,9,0.2222222222222222
o,algo,asi,2,9,0.2222222222222222
o,como,?,2,4,0.5
o,en,la,2,2,1.0
o,la,bestia,2,4,0.5
o,menos,a,2,34,0.058823529411764705
o,menos,cuanto,2,34,0.058823529411764705
o,nel,?,2,3,0.6666666666666666
o,si,no,2,7,0.2857142857142857
ojalá,y,logres,2,21,0.09523809523809523
ojalá,🥺,🥺,2,2,1.0
ok,ok,muchas,2,3,0.6666666666666666
okey,gracias,</s>,2,8,0.25
okey,gracias,compañero,2,8,0.25
okey,okey,entonces,2,12,0.16666666666666666
okey,va,que,2,2,1.0
oki,doki,</s>,2,3,0.6666666666666666
olv,🔥,🔥,2,2,1.0
onda,apaaa,</s>,2,2,1.0
onda,bob,</s>,2,4,0.5
onda,bro,oye,2,24,0.08333333333333333
onda,broouu,</s>,2,2,1.0
onda,jaja,</s>,2,2,1.0
onda,janeth,</s>,2,2,1.0
onda,jefeeeee,</s>,2,2,1.0
onda,jordan,</s>,2,2,1.0
onda,madrina,</s>,2,2,1.0
onda,mi,mai,2,9,0.2222222222222222
onda,padrino,buenas,2,9,0.2222222222222222
onda,que,ondaaa,2,12,0.16666666666666666
onda,saúl,</s>,2,4,0.5
onda,tío,va,2,11,0.18181818181818182
onda,va,que,2,3,0.6666666666666666
oooo,😅,😅,2,2,1.0
ooooo,va,va,2,3,0.6666666666666666
oooooo,va,que,2,3,0.6666666666666666
opinan,?,</s>,2,2,1.0
otra,vez,</s>,2,10,0.2
otro,lado,</s>,2,5,0.4
otro,salón,solo,2,2,1.0
outlook,en,gmail,2,2,1.0
oye,bro,</s>,2,19,0.10526315789473684
oye,bro,como,2,19,0.10526315789473684
oye,bro,de,2,19,0.10526315789473684
oye,bro,y,2,19,0.10526315789473684
oye,de,verdad,2,2,1.0
oye,entonces,si,2,4,0.5
oye,mañana,no,2,2,1.0
oye,un,favorsote,2,2,1.0
oye,una,disculpa,2,7,0.2857142857142857
oye,ya,está,2,6,0.3333333333333333
pa,que,me,2,4,0.5
pa,soy,aranza,2,2,1.0
pa,😅,😅,2,3,0.6666666666666666
pa,😎,</s>,2,2,1.0
pa,🤣,🤣,2,2,1.0
pablo,espero,y,2,2,1.0
padrino,buenas,tardes,2,5,0.4
padrino,muchas,gracias,2,2,1.0
paga,lo,que,2,2,1.0
pago,?,</s>,2,2,1.0
paquete,?,</s>,2,2,1.0
para,avisarle,que,2,2,1.0
para,cuando,se,2,2,1.0
para,el,jueves,2,24,0.08333333333333333
para,hacer,el,2,2,1.0
para,lo,de,2,4,0.5
para,lo,del,2,4,0.5
para,mañana,</s>,2,2,1.0
para,mi,hija,2,3,0.6666666666666666
para,obtener,la,2,2,1.0
para,pasarlo,a,2,2,1.0
para,pura,dick,2,3,0.6666666666666666
para,que,nos,2,51,0.0392156862745098
para,que,salga,2,51,0.0392156862745098
para,que,sea,2,51,0.0392156862745098
para,que,te,2,51,0.0392156862745098
para,ver,qué,2,16,0.125
parece,perfecto,👌,2,8,0.25
parecer,si,</s>,2,3,0.6666666666666666
parte,de,la,2,8,0.25
parte,del,proyecto,2,3,0.6666666666666666
pasa,por,ahí,2,3,0.6666666666666666
pasaron,?,</s>,2,2,1.0
pasó,la,profa,2,3,0.6666666666666666
pedí,para,la,2,2,1.0
peeeeero,dice,que,2,2,1.0
pegar,en,la,2,2,1.0
pensé,que,iba,2,16,0.125
pensé,que,te,2,16,0.125
peor,es,que,2,2,1.0
perame,tantito,ando,2,2,1.0
perdió,mi,comandante,2,3,0.6666666666666666
perdón,por,las,2,13,0.15384615384615385
perfecto,no,exis,2,3,0.6666666666666666
pero,ahí,vamos,2,3,0.6666666666666666
pero,al,chile,2,7,0.2857142857142857
pero,como,es,2,7,0.2857142857142857
pero,como,te,2,7,0.2857142857142857
pero,en,cualquier,2,13,0.15384615384615385
pero,en,el,2,13,0.15384615384615385
pero,en,fin,2,13,0.15384615384615385
pero,en,general,2,13,0.15384615384615385
pero,en,la,2,13,0.15384615384615385
pero,lo,que,2,6,0.3333333333333333
pero,mi,equipo,2,6,0.3333333333333333
pero,no,te,2,38,0.05263157894736842
pero,oye,ya,2,2,1.0
pero,que,bueno,2,9,0.2222222222222222
pero,quién,sabe,2,2,1.0
pero,se,siente,2,8,0.25
pero,si,mañana,2,29,0.06896551724137931
pero,todo,bien,2,2,1.0
pero,ya,el,2,27,0.07407407407407407
pero,ya,quedó,2,27,0.07407407407407407
pero,ya,vendrán,2,27,0.07407407407407407
pero,ya,ví,2,27,0.07407407407407407
pero,yo,necesito,2,6,0.3333333333333333
personal,alguien,puso,2,2,1.0
pido,de,la,2,3,0.6666666666666666
plan,es,irnos,2,2,1.0
podrá,?,</s>,2,2,1.0
podría,decir,que,2,2,1.0
pongo,en,el,2,3,0.6666666666666666
por,acá,</s>,2,5,0.4
por,allá,</s>,2,4,0.5
por,cierto,</s>,2,10,0.2
por,cualquier,cosa,2,2,1.0
por,ejemplo,si,2,5,0.4
por,el,</s>,2,30,0.06666666666666667
por,el,cel,2,30,0.06666666666666667
por,el,metodo,2,30,0.06666666666666667
por,eso,</s>,2,27,0.07407407407407407
por,eso,está,2,27,0.07407407407407407
por,eso,lo,2,27,0.07407407407407407
por,favor,hay,2,32,0.0625
por,favor,que,2,32,0.0625
por,favor,urge,2,32,0.0625
por,la,atención,2,21,0.09523809523809523
por,la,ayuda,2,21,0.09523809523809523
por,la,molestia,2,21,0.09523809523809523
por,las,evidencias,2,8,0.25
por,lo,de,2,16,0.125
por,lo,tanto,2,16,0.125
por,minuto,</s>,2,2,1.0
por,nada,</s>,2,4,0.5
por,no,contestar,2,4,0.5
por,preguntar,</s>,2,4,0.5
por,qué,lo,2,21,0.09523809523809523
por,qué,se,2,21,0.09523809523809523
por,si,no,2,11,0.18181818181818182
por,whatsapp,una,2,5,0.4
porque,como,que,2,4,0.5
porque,dice,que,2,3,0.6666666666666666
porque,en,la,2,4,0.5
porque,la,señora,2,3,0.6666666666666666
porque,no,es,2,17,0.11764705882352941
porque,no,se,2,17,0.11764705882352941
porque,si,no,2,3,0.6666666666666666
porque,ya,no,2,9,0.2222222222222222
presentas,?,</s>,2,2,1.0
presupuesto,de,ingresos,2,6,0.3333333333333333
primera,?,</s>,2,2,1.0
procedimiento,de,la,2,3,0.6666666666666666
profe,buenas,tardes,2,3,0.6666666666666666
profe,me,dijo,2,4,0.5
profe,me,podría,2,4,0.5
profe,muchas,gracias,2,2,1.0
pronóstico,de,la,2,2,1.0
próxima,semana,</s>,2,4,0.5
puede,ser,😞,2,5,0.4
puedes,recordar,cuántas,2,2,1.0
puedo,ver,en,2,2,1.0
pues,a,ver,2,5,0.4
pues,aquí,tomando,2,3,0.6666666666666666
pues,más,o,2,2,1.0
pues,ni,modo,2,2,1.0
pues,no,te,2,9,0.2222222222222222
pura,dick,</s>,2,2,1.0
que,a,la,2,16,0.125
que,ando,en,2,8,0.25
que,bien,</s>,2,8,0.25
que,bonito,😅,2,2,1.0
que,chingón,</s>,2,6,0.3333333333333333
que,con,el,2,8,0.25
que,crees,?,2,2,1.0
que,cuando,se,2,7,0.2857142857142857
que,culero,bro,2,2,1.0
que,cumplas,con,2,2,1.0
que,cumplir,con,2,2,1.0
que,de,la,2,3,0.6666666666666666
que,debes,</s>,2,6,0.3333333333333333
que,demostró,hoy,2,2,1.0
que,dice,</s>,2,3,0.6666666666666666
que,el,gasto,2,38,0.05263157894736842
que,el,jaret,2,38,0.05263157894736842
que,el,padrino,2,38,0.05263157894736842
que,era,lo,2,10,0.2
que,es,necesario,2,28,0.07142857142857142
que,estamos,en,2,3,0.6666666666666666
que,estar,allá,2,3,0.6666666666666666
que,está,mal,2,17,0.11764705882352941
que,está,muy,2,17,0.11764705882352941
que,hacer,pero,2,17,0.11764705882352941
que,hay,que,2,3,0.6666666666666666
que,hayas,sacado,2,2,1.0
que,he,estado,2,4,0.5
que,la,jefa,2,20,0.1
que,los,2,2,12,0.16666666666666666
que,mañana,me,2,5,0.4
que,me,cancelaron,2,79,0.02531645569620253
que,me,dijiste,2,79,0.02531645569620253
que,me,iba,2,79,0.02531645569620253
que,me,mandaste,2,79,0.02531645569620253
que,mi,compu,2,12,0.16666666666666666
que,mi,hermano,2,12,0.16666666666666666
que,mi,mamá,2,12,0.16666666666666666
que,más,o,2,5,0.4
que,nada,para,2,9,0.2222222222222222
que,necesitas,?,2,3,0.6666666666666666
que,no,era,2,103,0.019417475728155338
que,no,estaba,2,103,0.019417475728155338
que,no,está,2,103,0.019417475728155338
que,no,hay,2,103,0.019417475728155338
que,no,iba,2,103,0.019417475728155338
que,no,le,2,103,0.019417475728155338
que,no,lo,2,103,0.019417475728155338
que,no,no,2,103,0.019417475728155338
que,no,pueden,2,103,0.019417475728155338
que,no,quieres,2,103,0.019417475728155338
que,no,sé,2,103,0.019417475728155338
que,onda,apaaa,2,191,0.010471204188481676
que,onda,broouu,2,191,0.010471204188481676
que,onda,con,2,191,0.010471204188481676
que,onda,jaja,2,191,0.010471204188481676
que,onda,janeth,2,191,0.010471204188481676
que,onda,jefeeeee,2,191,0.010471204188481676
que,onda,jordan,2,191,0.010471204188481676
que,onda,madrina,2,191,0.010471204188481676
que,ondaaaaaaa,</s>,2,2,1.0
que,ondiii,</s>,2,3,0.6666666666666666
que,ondiiiii,</s>,2,2,1.0
que,opinan,?,2,4,0.5
que,para,que,2,4,0.5
que,salir,a,2,8,0.25
que,se,arme,2,72,0.027777777777777776
que,se,debe,2,72,0.027777777777777776
que,se,encuentre,2,72,0.027777777777777776
que,se,entrega,2,72,0.027777777777777776
que,se,hace,2,72,0.027777777777777776
que,se,lo,2,72,0.027777777777777776
que,se,quedó,2,72,0.027777777777777776
que,se,tienen,2,72,0.027777777777777776
que,se,vaya,2,72,0.027777777777777776
que,show,</s>,2,2,1.0
que,si,andas,2,65,0.03076923076923077
que,si,te,2,65,0.03076923076923077
que,suba,lo,2,2,1.0
que,sí,🥺,2,15,0.13333333333333333
que,tal,estuvo,2,18,0.1111111111111111
que,tal,tu,2,18,0.1111111111111111
que,te,decía,2,81,0.024691358024691357
que,te,dije,2,81,0.024691358024691357
que,te,espere,2,81,0.024691358024691357
que,te,fuiste,2,81,0.024691358024691357
que,te,hice,2,81,0.024691358024691357
que,te,iba,2,81,0.024691358024691357
que,te,lo,2,81,0.024691358024691357
que,te,molestes,2,81,0.024691358024691357
que,te,quiero,2,81,0.024691358024691357
que,todo,el,2,4,0.5
que,tu,hermana,2,6,0.3333333333333333
que,va,bob,2,258,0.007751937984496124
que,va,hermano,2,258,0.007751937984496124
que,va,igual,2,258,0.007751937984496124
que,va,mañana,2,258,0.007751937984496124
que,va,que,2,258,0.007751937984496124
que,va,😎,2,258,0.007751937984496124
que,varios,compañeros,2,2,1.0
que,vaya,a,2,3,0.6666666666666666
que,ve,</s>,2,2,1.0
que,vlv,</s>,2,3,0.6666666666666666
que,ví,que,2,5,0.4
que,ya,llegamos,2,47,0.0425531914893617
que,ya,vayas,2,47,0.0425531914893617
que,yo,digo,2,28,0.07142857142857142
que,yo,no,2,28,0.07142857142857142
que,yo,te,2,28,0.07142857142857142
que,😅,</s>,2,2,1.0
queda,más,cerca,2,3,0.6666666666666666
quedar,así,</s>,2,2,1.0
quedó,mi,parte,2,2,1.0
quedó,muy,bien,2,3,0.6666666666666666
quedó,👌,</s>,2,2,1.0
quien,es,tu,2,7,0.2857142857142857
quien,la,va,2,3,0.6666666666666666
quien,sabe,?,2,4,0.5
quiere,decir,que,2,3,0.6666666666666666
quieres,que,le,2,9,0.2222222222222222
quiero,ver,si,2,2,1.0
quita,mucho,tiempo,2,2,1.0
quito,mucho,tiempo,2,2,1.0
qué,hora,</s>,2,22,0.09090909090909091
qué,hora,?,2,22,0.09090909090909091
qué,hora,nos,2,22,0.09090909090909091
qué,hora,sería,2,22,0.09090909090909091
qué,pasa,</s>,2,5,0.4
qué,pasó,con,2,3,0.6666666666666666
qué,se,refiere,2,6,0.3333333333333333
qué,show,</s>,2,2,1.0
qué,te,afecta,2,7,0.2857142857142857
razones,simples,</s>,2,4,0.5
ready,?,</s>,2,2,1.0
recordar,cuántas,veces,2,2,1.0
regla,de,la,2,3,0.6666666666666666
repertorio,a,ver,2,2,1.0
responsabilidad,de,uno,2,2,1.0
respuesta,es,si,2,2,1.0
rico,😋,</s>,2,3,0.6666666666666666
rodilla,🥺,🥺,2,2,1.0
sabe,🤣,🤣,2,2,1.0
sabes,a,qué,2,3,0.6666666666666666
sabes,que,no,2,16,0.125
sabes,que,significa,2,16,0.125
sabes,🤣,🤣,2,2,1.0
saliendo,de,la,2,2,1.0
salir,como,a,2,2,1.0
salió,todo,bien,2,2,1.0
salió,un,problema,2,3,0.6666666666666666
salón,solo,que,2,2,1.0
se,debe,de,2,4,0.5
se,dice,que,2,2,1.0
se,extrañan,las,2,2,1.0
se,gasta,en,2,2,1.0
se,hace,un,2,8,0.25
se,la,pasaron,2,18,0.1111111111111111
se,la,rifó,2,18,0.1111111111111111
se,le,olvidó,2,11,0.18181818181818182
se,llama,?,2,13,0.15384615384615385
se,llama,la,2,13,0.15384615384615385
se,lo,entregué,2,19,0.10526315789473684
se,los,pongo,2,3,0.6666666666666666
se,me,está,2,49,0.04081632653061224
se,me,hace,2,49,0.04081632653061224
se,me,juntaron,2,49,0.04081632653061224
se,me,junto,2,49,0.04081632653061224
se,me,ocurrió,2,49,0.04081632653061224
se,me,va,2,49,0.04081632653061224
se,parece,al,2,4,0.5
se,pasó,</s>,2,7,0.2857142857142857
se,pasó,de,2,7,0.2857142857142857
se,podrá,?,2,2,1.0
se,por,que,2,3,0.6666666666666666
se,preocupe,</s>,2,7,0.2857142857142857
se,preocupe,padrino,2,7,0.2857142857142857
se,quedó,</s>,2,5,0.4
se,quiere,ir,2,3,0.6666666666666666
se,si,este,2,6,0.3333333333333333
se,te,olvidó,2,12,0.16666666666666666
se,termina,de,2,2,1.0
se,ve,</s>,2,22,0.09090909090909091
se,ven,muy,2,7,0.2857142857142857
según,tengo,entendido,2,2,1.0
según,yo,si,2,8,0.25
semana,de,unidad,2,4,0.5
ser,😞,😞,2,2,1.0
serena,?,</s>,2,2,1.0
servicio,social,</s>,2,2,1.0
será,para,la,2,3,0.6666666666666666
señora,está,muy,2,2,1.0
si,algún,día,2,3,0.6666666666666666
si,andas,bien,2,4,0.5
si,bro,si,2,16,0.125
si,de,por,2,8,0.25
si,de,verdad,2,8,0.25
si,eee,porque,2,63,0.031746031746031744
si,eee,se,2,63,0.031746031746031744
si,eee,y,2,63,0.031746031746031744
si,eee,yo,2,63,0.031746031746031744
si,eee,😅,2,63,0.031746031746031744
si,eeee,jaja,2,58,0.034482758620689655
si,eeee,jsjsjs,2,58,0.034482758620689655
si,eeee,y,2,58,0.034482758620689655
si,eeee,😅,2,58,0.034482758620689655
si,eeeeee,</s>,2,4,0.5
si,es,que,2,48,0.041666666666666664
si,es,un,2,48,0.041666666666666664
si,es,una,2,48,0.041666666666666664
si,estoy,de,2,3,0.6666666666666666
si,está,muy,2,17,0.11764705882352941
si,está,pesado,2,17,0.11764705882352941
si,hoy,si,2,3,0.6666666666666666
si,irás,?,2,3,0.6666666666666666
si,jeje,</s>,2,2,1.0
si,le,voy,2,13,0.15384615384615385
si,llega,a,2,4,0.5
si,me,gustaría,2,40,0.05
si,me,la,2,40,0.05
si,me,los,2,40,0.05
si,no,?,2,59,0.03389830508474576
si,no,encuentras,2,59,0.03389830508474576
si,no,mal,2,59,0.03389830508474576
si,no,manches,2,59,0.03389830508474576
si,no,no,2,59,0.03389830508474576
si,no,para,2,59,0.03389830508474576
si,no,pues,2,59,0.03389830508474576
si,puedo,</s>,2,4,0.5
si,quieren,yo,2,6,0.3333333333333333
si,se,arma,2,49,0.04081632653061224
si,se,están,2,49,0.04081632653061224
si,se,nota,2,49,0.04081632653061224
si,se,va,2,49,0.04081632653061224
si,si,es,2,22,0.09090909090909091
si,si,la,2,22,0.09090909090909091
si,si,me,2,22,0.09090909090909091
si,si,si,2,22,0.09090909090909091
si,sirve,</s>,2,2,1.0
si,te,molestas,2,26,0.07692307692307693
si,te,quieres,2,26,0.07692307692307693
si,tú,tienes,2,4,0.5
si,vamos,a,2,4,0.5
si,van,a,2,3,0.6666666666666666
si,voy,a,2,10,0.2
si,xd,</s>,2,2,1.0
si,ya,tiene,2,19,0.10526315789473684
si,yo,se,2,12,0.16666666666666666
si,🥺,🥺,2,3,0.6666666666666666
siempre,🤣,🤣,2,2,1.0
siento,que,me,2,6,0.3333333333333333
sii,😅,😅,2,2,1.0
siii,no,manches,2,3,0.6666666666666666
siii,🤣,🤣,2,2,1.0
siiii,😅,😅,2,2,1.0
siiii,🤣,🤣,2,2,1.0
simón,deja,lo,2,4,0.5
simón,simón,yo,2,24,0.08333333333333333
simón,ya,lo,2,4,0.5
sin,miedo,al,2,2,1.0
sin,que,te,2,2,1.0
sip,acabo,de,2,2,1.0
sip,es,que,2,5,0.4
sipi,de,hecho,2,5,0.4
sipi,en,un,2,3,0.6666666666666666
sipi,si,abrieron,2,7,0.2857142857142857
sobre,la,manera,2,7,0.2857142857142857
solo,este,fin,2,2,1.0
solo,para,confirmar,2,13,0.15384615384615385
solo,que,yo,2,6,0.3333333333333333
solo,un,poquito,2,3,0.6666666666666666
son,en,total,2,2,1.0
son,los,más,2,12,0.16666666666666666
soy,del,grupo,2,2,1.0
soy,feliz,en,2,2,1.0
sticker,perfecto,no,2,2,1.0
su,sección,</s>,2,2,1.0
suba,lo,del,2,2,1.0
suele,pasar,</s>,2,4,0.5
surgió,un,problema,2,3,0.6666666666666666
sábado,?,</s>,2,3,0.6666666666666666
sé,cómo,se,2,3,0.6666666666666666
sé,me,aparece,2,2,1.0
sé,preocupe,</s>,2,7,0.2857142857142857
sé,preocupe,madrina,2,7,0.2857142857142857
sé,si,este,2,11,0.18181818181818182
sí,jejejje,</s>,2,2,1.0
sí,😅,</s>,2,6,0.3333333333333333
tal,se,la,2,4,0.5
tal,se,ve,2,4,0.5
también,tengo,que,2,3,0.6666666666666666
tardaré,un,poco,2,2,1.0
tarde,?,</s>,2,4,0.5
tarde,o,temprano,2,2,1.0
tardes,disculpe,le,2,7,0.2857142857142857
tardes,madrina,</s>,2,2,1.0
tarea,de,tlatoani,2,3,0.6666666666666666
tarea,guapoo,</s>,2,2,1.0
tarea,y,no,2,3,0.6666666666666666
te,afecta,o,2,2,1.0
te,bendiga,</s>,2,3,0.6666666666666666
te,comento,que,2,3,0.6666666666666666
te,creas,</s>,2,5,0.4
te,debería,de,2,2,1.0
te,debo,nada,2,4,0.5
te,fue,?,2,5,0.4
te,había,dicho,2,3,0.6666666666666666
te,hice,?,2,5,0.4
te,irás,a,2,2,1.0
te,la,pases,2,17,0.11764705882352941
te,lo,dejo,2,29,0.06896551724137931
te,lo,hago,2,29,0.06896551724137931
te,lo,mando,2,29,0.06896551724137931
te,mando,mensaje,2,10,0.2
te,paso,el,2,7,0.2857142857142857
te,paso,la,2,7,0.2857142857142857
te,paso,su,2,7,0.2857142857142857
te,pedí,para,2,2,1.0
te,pido,por,2,10,0.2
te,preocupes,</s>,2,9,0.2222222222222222
te,puedo,ver,2,4,0.5
te,van,a,2,2,1.0
te,veo,</s>,2,11,0.18181818181818182
te,veo,a,2,11,0.18181818181818182
te,veo,allá,2,11,0.18181818181818182
tema,?,</s>,2,2,1.0
tema,👌,</s>,2,2,1.0
temachtiani,buenas,noches,2,7,0.2857142857142857
temachtiani,jsjs,</s>,2,2,1.0
temachtiani,le,mando,2,9,0.2222222222222222
temachtiani,nos,vemos,2,2,1.0
tendré,que,salir,2,3,0.6666666666666666
tener,la,ecuacion,2,3,0.6666666666666666
tenga,buena,tarde,2,3,0.6666666666666666
tengo,bien,desordenado,2,3,0.6666666666666666
tengo,competencia,contigo,2,2,1.0
tengo,entendido,que,2,4,0.5
tengo,ganas,de,2,2,1.0
tengo,la,responsabilidad,2,8,0.25
tengo,libre,de,2,3,0.6666666666666666
tengo,nada,que,2,3,0.6666666666666666
tengo,que,hacer,2,20,0.1
teníamos,planeado,salir,2,2,1.0
teoría,de,costos,2,4,0.5
termina,de,enviar,2,2,1.0
terminando,de,comer,2,2,1.0
ti,?,</s>,2,2,1.0
ti,si,te,2,2,1.0
ti,y,a,2,2,1.0
tiene,nada,que,2,2,1.0
tienes,?,</s>,2,2,1.0
tienes,clase,?,2,2,1.0
tienes,equipo,de,2,3,0.6666666666666666
tienes,libre,de,2,3,0.6666666666666666
tienes,memoria,puedes,2,2,1.0
tienes,que,cumplir,2,16,0.125
tienes,que,hacer,2,16,0.125
tienes,que,pasar,2,16,0.125
tienes,que,poner,2,16,0.125
toda,la,family,2,12,0.16666666666666666
toda,la,tarde,2,12,0.16666666666666666
todas,maneras,</s>,2,13,0.15384615384615385
todas,maneras,si,2,13,0.15384615384615385
todas,maneras,te,2,13,0.15384615384615385
todavía,no,se,2,15,0.13333333333333333
todo,?,</s>,2,2,1.0
todo,bien,aquí,2,43,0.046511627906976744
todo,bien,pa,2,43,0.046511627906976744
todo,bien,por,2,43,0.046511627906976744
todo,chido,jsjsjs,2,16,0.125
todo,el,dinero,2,12,0.16666666666666666
todo,good,mi,2,2,1.0
todos,por,allá,2,3,0.6666666666666666
trabajo,.,</s>,2,2,1.0
trabajo,en,equipo,2,5,0.4
trabajo,es,de,2,2,1.0
tu,mamá,</s>,2,3,0.6666666666666666
tu,profe,?,2,3,0.6666666666666666
tuve,que,ir,2,6,0.3333333333333333
tía,?,</s>,2,2,1.0
tía,ya,se,2,2,1.0
tío,gracias,</s>,2,3,0.6666666666666666
tío,va,que,2,3,0.6666666666666666
tío,ya,llegué,2,6,0.3333333333333333
tío,yo,lo,2,10,0.2
tú,bro,?,2,2,1.0
tú,tienes,memoria,2,3,0.6666666666666666
ubicación,"https://maps.google.com/?q=19.6289898,-99.2269664",</s>,2,2,1.0
uffa,uffa,</s>,2,3,0.6666666666666666
ufffa,eso,es,2,2,1.0
ufffa,uffa,</s>,2,2,1.0
ufffa,y,si,2,2,1.0
ufffas,va,va,2,2,1.0
un,abrazote,</s>,2,5,0.4
un,abrazote,a,2,5,0.4
un,buen,día,2,21,0.09523809523809523
un,buen,en,2,21,0.09523809523809523
un,buen,que,2,21,0.09523809523809523
un,compañero,</s>,2,11,0.18181818181818182
un,compañero,de,2,11,0.18181818181818182
un,compañero,le,2,11,0.18181818181818182
un,favor,</s>,2,5,0.4
un,favor,y,2,5,0.4
un,favorsote,</s>,2,8,0.25
un,favorsote,me,2,8,0.25
un,loquillo,</s>,2,2,1.0
un,momento,</s>,2,12,0.16666666666666666
un,momento,le,2,12,0.16666666666666666
un,pequeño,break,2,4,0.5
un,poco,</s>,2,37,0.05405405405405406
un,poquito,más,2,8,0.25
un,problema,con,2,9,0.2222222222222222
un,rato,lo,2,10,0.2
